"feature_ids","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","type"
"FAM172BP",27.6180993565026,4.07720473708226,0.268769712162642,15.1698816963982,5.59776221882365e-52,2.61024663549163e-50,"Up regulated"
"CEACAM5",32257.6096076939,4.76732223102895,0.314304703114485,15.1678361277733,5.77494978802235e-52,2.69001084658846e-50,"Up regulated"
"CCNE2",243.208315345064,2.13408763270649,0.14070277721148,15.1673454852913,5.8182730961652e-52,2.70731712817214e-50,"Up regulated"
"ENSG00000256443",34.8384489410034,3.66669870657137,0.242532349898894,15.1183902192839,1.22500732507153e-51,5.6521657641234e-50,"Up regulated"
"INAVA",1943.41647051684,2.1330603590066,0.141175886287832,15.1092400770036,1.40753593265796e-51,6.48072079633773e-50,"Up regulated"
"LINC02159",84.0157935226584,4.28893157146438,0.284041836636256,15.0996473697527,1.62801708086311e-51,7.47235998861846e-50,"Up regulated"
"HIST1H2AI",37.9017452617476,4.44479182827502,0.29438540317719,15.0985469398417,1.65541297982739e-51,7.58224072461857e-50,"Up regulated"
"SPRED3",155.367161993134,2.55785629120829,0.169468863819758,15.0933701539933,1.79057900956176e-51,8.19278585615857e-50,"Up regulated"
"NXPH4",243.371098385108,4.36283540773775,0.289201728829721,15.0857860545728,2.0086807865174e-51,9.18113585745801e-50,"Up regulated"
"LINC02416",18.6539834613497,4.43321833947294,0.293969446626925,15.0805411594325,2.17479092369297e-51,9.92631898927947e-50,"Up regulated"
"DCST1",42.8257709208502,2.74371103638225,0.181961568509018,15.0785193756245,2.24241408847049e-51,1.02175376726891e-49,"Up regulated"
"LINC01460",56.0490205927474,4.12045003518958,0.273275335107528,15.0780165856105,2.25955358370682e-51,1.02849534957958e-49,"Up regulated"
"GJB6",188.869454546187,5.28772077019703,0.35093266602809,15.0676220314406,2.64461681199697e-51,1.20127475252189e-49,"Up regulated"
"CYP27B1",340.589154566813,2.41184383573029,0.160117544353945,15.0629579379435,2.83799842957878e-51,1.2864517881352e-49,"Up regulated"
"COL1A1",134384.366909412,2.93829800790116,0.19526094699868,15.0480577558656,3.55519520216086e-51,1.6032724591533e-49,"Up regulated"
"BEAN1",449.605695991861,2.95693595694853,0.196541122161786,15.0448716503943,3.73056432189031e-51,1.67375697219044e-49,"Up regulated"
"SCN8A",221.495820521701,3.01317478413679,0.200482431800481,15.0296200872877,4.6969177369576e-51,2.0987378144599e-49,"Up regulated"
"CDH17",544.769746659839,5.28132109422639,0.351413711086454,15.028784955198,4.75650401642999e-51,2.12320081115902e-49,"Up regulated"
"ENSG00000248538",57.4929406631488,4.73047674479084,0.315093954404373,15.0129086219154,6.0438226646641e-51,2.68417909618215e-49,"Up regulated"
"P4HA3",322.735356474788,2.33992247803859,0.155875511417242,15.0114822832893,6.17521292947504e-51,2.73975903066163e-49,"Up regulated"
"TDRKH.AS1",50.4858369175496,2.12667536516008,0.141721370735941,15.0060315823684,6.7040486675159e-51,2.97138334830232e-49,"Up regulated"
"ABCB6",432.099346722316,2.12156894609469,0.141410205578035,15.002940823277,7.02370652148772e-51,3.10365778908721e-49,"Up regulated"
"SRPK3",257.261207966726,3.23393828636687,0.215568754019663,15.0018879177262,7.13603122350206e-51,3.15011985971878e-49,"Up regulated"
"TFAP2A.AS1",30.688576028913,3.10064924603919,0.206732362531849,14.998373781761,7.52402704678454e-51,3.30477260045905e-49,"Up regulated"
"TCN1",1235.0752414781,6.10518745985818,0.407344223421306,14.9877845537623,8.82480729098716e-51,3.86065522553565e-49,"Up regulated"
"CIP2A",429.891973157211,2.11673017397014,0.141518856626231,14.9572306082199,1.39720485946473e-50,6.07611021094679e-49,"Up regulated"
"MUC13",2849.99067322705,5.77115160625787,0.386662137513338,14.9255669132042,2.24717579303712e-50,9.71466272144588e-49,"Up regulated"
"COL22A1",248.819270373505,3.66103952507082,0.245766846554385,14.8963929691822,3.47858514585503e-50,1.49351113126196e-48,"Up regulated"
"LINC00862",31.7978558178789,4.04423221045572,0.271533116302188,14.8940662027939,3.60181611556546e-50,1.54490800913878e-48,"Up regulated"
"WASIR2",24.4620728960969,3.5356283731949,0.237391705578974,14.8936474615736,3.62445065604248e-50,1.55309834312977e-48,"Up regulated"
"ITGA11",1978.50417219155,2.93708318284287,0.197237231844684,14.8911194675237,3.76413784830659e-50,1.60981096146048e-48,"Up regulated"
"MROH6",1964.58739129571,2.50105026770196,0.16799606045323,14.8875530828191,3.97036232954347e-50,1.69635373571605e-48,"Up regulated"
"DDIT4L",527.72154843384,3.45669869247809,0.232206785285065,14.8862949385158,4.04576649050551e-50,1.72688898674019e-48,"Up regulated"
"ENSG00000218048",236.634082987129,4.34369712631088,0.291987158251887,14.8763293300856,4.69564794217533e-50,2.00039161218166e-48,"Up regulated"
"LINC01426",244.894527324779,2.53484491039413,0.170411573108449,14.8748401540837,4.80130471942642e-50,2.04143846689643e-48,"Up regulated"
"NQO1",13739.9914501379,3.15859153745849,0.21235252067864,14.8742832313184,4.84142350360202e-50,2.05451471870941e-48,"Up regulated"
"ANKRD22",850.409504083503,2.7464417296502,0.184853990287525,14.8573570166289,6.23363340308945e-50,2.6325851789621e-48,"Up regulated"
"FBXO32",2953.37142456552,2.21846331525996,0.149364700302122,14.8526613769695,6.68607121904527e-50,2.81823361210843e-48,"Up regulated"
"SNHG4",116.780371785479,2.32319585868416,0.15659688678162,14.8355175280332,8.63355143297285e-50,3.62171704901927e-48,"Up regulated"
"EGLN3",2977.06200440754,3.16017669646011,0.213533301587652,14.7994559769541,1.47672151912333e-49,6.14772898838829e-48,"Up regulated"
"LINC02535",26.7675909507386,4.43295305185576,0.299892210841675,14.7818212397523,1.91905925975219e-49,7.95150153528484e-48,"Up regulated"
"ABCC2",945.289629158888,5.1063441188503,0.345592559728731,14.7756193676695,2.10413976545197e-49,8.69374282187073e-48,"Up regulated"
"ENSG00000248347",22.6480830621165,5.70110102144037,0.386177352816866,14.7629087512647,2.54081797891053e-49,1.04292378013672e-47,"Up regulated"
"PADI1",180.854112639784,6.0402800301,0.409233993871977,14.7599664752914,2.65412709872729e-49,1.0884153548136e-47,"Up regulated"
"ENSG00000270977",24.0627074725518,3.84137748763326,0.260408209310385,14.7513686216192,3.01488094763192e-49,1.2340481446002e-47,"Up regulated"
"MB",431.026412675431,3.36571826921845,0.228546673505055,14.7266123702474,4.34970062567536e-49,1.77214961702887e-47,"Up regulated"
"ENSG00000214796",274.767988557912,2.53365923105965,0.172420071870268,14.6946884059184,6.97184445855633e-49,2.82994970394998e-47,"Up regulated"
"SBK1",1388.50235846538,2.59802053816278,0.176822200652188,14.6928413320289,7.16454713159317e-49,2.90012143530606e-47,"Up regulated"
"ENSG00000225489",90.6397309177107,3.05977886546428,0.208253839549259,14.6925447909475,7.19597499207544e-49,2.91015840255556e-47,"Up regulated"
"C6orf222",94.3043059359631,5.15362035949452,0.351141872210682,14.6767468289922,9.08455189988536e-49,3.65707387903734e-47,"Up regulated"
"ECEL1",160.307891680498,4.58523704244207,0.312508062100813,14.6723800071529,9.68861473531407e-49,3.89667026554396e-47,"Up regulated"
"SP8",97.6878405808383,7.06931850642536,0.481850301212207,14.6711924608968,9.85969354993284e-49,3.96184517653391e-47,"Up regulated"
"CT83",178.574685475145,6.80234861414682,0.46366602952823,14.6707935905247,9.91782708232588e-49,3.98155841304096e-47,"Up regulated"
"MINAR1",78.9788588660618,2.09221053349523,0.142640969580994,14.667669040957,1.03851786365145e-48,4.16536794690693e-47,"Up regulated"
"FUT9",107.601452880369,6.63749135796481,0.452630124262295,14.6642722217897,1.09181529890364e-48,4.3751382192322e-47,"Up regulated"
"ENSG00000229953",87.8661693688946,3.84489024377723,0.262433242537354,14.6509268665915,1.32890432074236e-48,5.3106550719357e-47,"Up regulated"
"GNG4",489.4182841791,4.60493933406824,0.314512589027977,14.6415103710161,1.52639372001415e-48,6.08325431793832e-47,"Up regulated"
"LINC00896",37.429574460101,3.43634380443526,0.23476968019673,14.6370851702643,1.62903736039336e-48,6.48055578755216e-47,"Up regulated"
"ENSG00000260877",34.9793212325358,6.25947659052306,0.427675106783697,14.636055480519,1.65389001630863e-48,6.57346377043536e-47,"Up regulated"
"KLK6",398.084818018872,6.73219361079216,0.460165131326798,14.6299516249334,1.80915730676451e-48,7.17109426048059e-47,"Up regulated"
"FHL2",2892.19538060327,2.36072853089329,0.161735870894461,14.5961963653305,2.96957266495556e-48,1.16967575373056e-46,"Up regulated"
"TYMSOS",35.1139346031514,2.59831452887262,0.178202355196676,14.5806969049592,3.72692612690619e-48,1.4601231385939e-46,"Up regulated"
"LYPD3",839.867382875912,3.60752202039397,0.247465412628808,14.5778837619024,3.88370117123107e-48,1.51747928488378e-46,"Up regulated"
"TESMIN",236.644889667284,2.92320626249565,0.200596089571161,14.5725984426962,4.19621403132928e-48,1.63667267093953e-46,"Up regulated"
"PGLYRP4",97.9502663852374,4.37976302734092,0.300575916573738,14.5712373674704,4.28066648541258e-48,1.66812934914226e-46,"Up regulated"
"RPL39L",686.554506459605,2.47123128890905,0.169687673396526,14.5634107619254,4.80018155268265e-48,1.86560820505015e-46,"Up regulated"
"GREB1L",220.584567349668,3.4703051469753,0.238303296223339,14.5625562129149,4.86057460580936e-48,1.8874084347638e-46,"Up regulated"
"DUSP9",113.410223759986,4.67110688482628,0.320873168558054,14.5574867036013,5.23472230523067e-48,2.02910229709555e-46,"Up regulated"
"ENSG00000245522",34.1204085665029,2.23953473025781,0.154061329062027,14.5366442305334,7.09883117364711e-48,2.7347639426555e-46,"Up regulated"
"LINC02678",19.8191630672891,4.71184659902469,0.324202954738112,14.5336324982938,7.41801409219735e-48,2.85521965220638e-46,"Up regulated"
"NKAIN1",39.4574225593149,4.68315963601931,0.322525990428653,14.5202550336956,9.01741222528782e-48,3.4556771269293e-46,"Up regulated"
"GLB1L3",992.756703784713,5.18041827099688,0.356961681599911,14.5125332438432,1.00923422969897e-47,3.86087086006636e-46,"Up regulated"
"VGF",76.673368079104,4.3238760974462,0.298520055527186,14.4843738884151,1.52102300728102e-47,5.79348685212534e-46,"Up regulated"
"IBSP",80.6063682754296,4.67992417124094,0.323464020611912,14.4681444396434,1.9259811019268e-47,7.31056442659568e-46,"Up regulated"
"GRIN1",111.795558981554,3.21301408813668,0.222081560139737,14.4677211656609,1.93786796902308e-47,7.34932658710144e-46,"Up regulated"
"PHLDA2",1318.2661263557,2.37316983979984,0.164130536728177,14.4590390496933,2.19845711538848e-47,8.30888025548073e-46,"Up regulated"
"CLPSL2",24.7015118019234,5.70344254254486,0.394581407428946,14.4544127907798,2.35126475296549e-47,8.86350052365745e-46,"Up regulated"
"GYG2",560.980530111426,2.27942087605156,0.157750891960302,14.4494959599035,2.52527060730738e-47,9.50311740806521e-46,"Up regulated"
"ATP6V1C2",475.776837453191,3.11220427577736,0.215406323500571,14.4480636649885,2.57832855860022e-47,9.69447119304362e-46,"Up regulated"
"GOLGA7B",1175.29420881114,2.78553948375086,0.192891859534821,14.4409385158527,2.85922104722316e-47,1.07322292840979e-45,"Up regulated"
"TNFRSF18",364.321541792907,2.72500558958111,0.188751680587325,14.4369871627204,3.02791348143969e-47,1.13557107394951e-45,"Up regulated"
"ENSG00000173727",207.906341791373,2.46092125112568,0.170516471058975,14.4321615140308,3.24742093954083e-47,1.21581555807263e-45,"Up regulated"
"EPYC",55.4929492768814,5.48550307191214,0.380328647318532,14.4230604520252,3.7054051121774e-47,1.38256352820776e-45,"Up regulated"
"BRDT",294.923163463304,6.28971787119577,0.436102121982011,14.4225802952071,3.73127795082947e-47,1.39103436877185e-45,"Up regulated"
"TMEM132A",2572.52655379621,2.12043947348366,0.147135027915307,14.4115205164076,4.37961183997345e-47,1.62445467393233e-45,"Up regulated"
"SNORA73B",303.355405400818,5.0184590778131,0.34827952199992,14.409285533056,4.52365704030899e-47,1.67505103182885e-45,"Up regulated"
"SULF1",7818.41387976611,2.62634399919643,0.182290658760219,14.407452455647,4.64531148479242e-47,1.71864774571001e-45,"Up regulated"
"ENSG00000258661",57.8517377881401,3.47729183131931,0.241535559018324,14.3966041499319,5.43490580139341e-47,2.00065630586696e-45,"Up regulated"
"ANKRD34B",111.122253067186,5.16152433677573,0.358883699771159,14.3821643057819,6.69671222963893e-47,2.4548457470704e-45,"Up regulated"
"BCL2L10",33.7603983921977,4.30313400393675,0.299662417103764,14.3599389123485,9.23084767097383e-47,3.35854365634047e-45,"Up regulated"
"IL20RB",434.036381434502,4.02883581817279,0.28079038708429,14.3481971017882,1.09342918139049e-46,3.96517182233334e-45,"Up regulated"
"CDKN2A",1103.03646381217,3.67072878069283,0.255950899372276,14.3415349963425,1.20363461197968e-46,4.35402169324454e-45,"Up regulated"
"C15orf48",2822.7848984569,3.17974366224789,0.22178020291805,14.3373647440608,1.27817465240775e-46,4.61985383632617e-45,"Up regulated"
"MAP7D2",453.538849826105,3.45988602451458,0.241328492477876,14.3368318800225,1.28802436587856e-46,4.65162313994941e-45,"Up regulated"
"TRIM31",477.803713186886,4.07664314409243,0.284371109787521,14.3356445285122,1.31024446443657e-46,4.7279783597872e-45,"Up regulated"
"FAP",1016.91068598195,2.34429952803404,0.163540796227757,14.3346466576403,1.32921335738689e-46,4.79248585939025e-45,"Up regulated"
"RBBP8NL",229.334232675167,2.11186737381559,0.14734046487252,14.33324766311,1.35626838323523e-46,4.88601809425111e-45,"Up regulated"
"LY6D",370.848633525171,5.57954285286546,0.38928197995148,14.3329081237228,1.36291692558027e-46,4.90594190135657e-45,"Up regulated"
"SLC2A1.AS1",41.3882662277395,2.50038687524295,0.174553965657293,14.3244346573714,1.53975983855387e-46,5.5288970504014e-45,"Up regulated"
"ENSG00000237686",171.690524798247,2.90662726353011,0.203201226223127,14.3041817097031,2.06047137481163e-46,7.36249376672307e-45,"Up regulated"
"RAB3B",386.261522557469,4.33657588179429,0.303212404999905,14.3021057525521,2.12287488390528e-46,7.57930244352154e-45,"Up regulated"
"BAIAP2L2",300.106656007383,3.41959427582239,0.239261145548885,14.2923092171007,2.44369932426934e-46,8.67533031145748e-45,"Up regulated"
"COL3A1",97158.2691514409,2.57777492823943,0.18041572661342,14.2879724324857,2.60071615001302e-46,9.21039741294766e-45,"Up regulated"
"GAL",109.947906179126,5.00438992450576,0.350473093908768,14.2789561067089,2.96002116015487e-46,1.04491366441219e-44,"Up regulated"
"PAX7",492.456526272695,8.39287997151739,0.587948049151952,14.2748666036449,3.13887855307755e-46,1.10627190385935e-44,"Up regulated"
"PDX1",62.3399910695851,8.82556587170352,0.618808555427909,14.2621910997992,3.76446673504587e-46,1.32462739267905e-44,"Up regulated"
"ENSG00000246465",35.7297436749202,3.27838993082771,0.229900789736578,14.260020309561,3.88341468090127e-46,1.36538744217361e-44,"Up regulated"
"CHRNB4",31.158487261552,3.55964430410039,0.250384290127288,14.2167238299606,7.21525672155602e-46,2.51868138174349e-44,"Up regulated"
"HASPIN",122.104100835187,2.04956374808372,0.144184675617643,14.2148514695061,7.41085108828069e-46,2.58490250320086e-44,"Up regulated"
"SERPINA4",153.704316726455,8.0217904112325,0.564410239312189,14.212694689962,7.64270453226292e-46,2.66365553749932e-44,"Up regulated"
"FBXO43",36.0844961954148,2.45707843139729,0.173079882604121,14.1962104112196,9.67021907902652e-46,3.35695840956175e-44,"Up regulated"
"FAM72B",47.6675900079012,2.44028260922013,0.17197341746704,14.1898826293188,1.05835719616476e-45,3.66532402608631e-44,"Up regulated"
"APCDD1L",93.6785853733608,4.06792157688508,0.286708800951727,14.1883387024802,1.0819149743708e-45,3.74395482337669e-44,"Up regulated"
"AK4",1207.40978249835,2.66668134182316,0.188029734134268,14.1822321565319,1.18031576615264e-45,4.07803744118202e-44,"Up regulated"
"ENSG00000236947",19.3487551460726,4.55521997222509,0.321671020774679,14.1611139270637,1.59446512207938e-45,5.48733608562519e-44,"Up regulated"
"HIST1H2AM",19.3896546315411,4.60004875989152,0.325125622052271,14.1485273626081,1.90709175493992e-45,6.53759993086004e-44,"Up regulated"
"POU3F2",102.542251872836,6.10644095008546,0.431677335373957,14.1458456344379,1.98120661252338e-45,6.78636728734688e-44,"Up regulated"
"HOXC13",94.1623142848015,7.23418765903529,0.511507988439351,14.1428634987839,2.06699367827764e-45,7.06367722812653e-44,"Up regulated"
"SLC22A18AS",200.642551375376,2.50098519229266,0.176931220868025,14.1353525964656,2.29979206018506e-45,7.84091498126341e-44,"Up regulated"
"CNFN",111.17483303558,2.75534771043254,0.194935298337617,14.134678192866,2.32192982490308e-45,7.91024524743185e-44,"Up regulated"
"UMODL1",308.177505655008,4.37668182754483,0.309748033690391,14.1298131109996,2.4880370914808e-45,8.46299066178961e-44,"Up regulated"
"IGHG4",17509.799139577,3.7551319790194,0.265864182610885,14.1242492393771,2.69254021283882e-45,9.14442507733395e-44,"Up regulated"
"HIST1H2BG",106.652847617466,4.06125520171351,0.288077230923043,14.0978000541752,3.91794061578645e-45,1.32548431981568e-43,"Up regulated"
"MMP17",365.743155107404,2.80830484458467,0.199518196024187,14.0754322189452,5.3775105007662e-45,1.81368011731837e-43,"Up regulated"
"CALCA",3260.66357340953,7.34850473226394,0.522324235758121,14.0688565247179,5.90159311124701e-45,1.98890940190789e-43,"Up regulated"
"LINC02474",97.35074965664,4.88056221990196,0.347014996687831,14.0644129691387,6.2842153211777e-45,2.11623241809636e-43,"Up regulated"
"NGEF",477.695654843312,3.06869513322787,0.218388370924432,14.0515500905024,7.53661429652902e-45,2.53021498636111e-43,"Up regulated"
"ENSG00000218617",28.0649775152347,5.58531405222799,0.398680292829569,14.0095062451849,1.36349630371884e-44,4.53248896294539e-43,"Up regulated"
"ALG1L2",32.1324643308848,2.10981292253198,0.150603290622328,14.0090758562694,1.37178398599704e-44,4.55658664054232e-43,"Up regulated"
"CBX2",812.868379093902,2.63401270810387,0.188250609649631,13.9920540656216,1.74303953992976e-44,5.77664894052704e-43,"Up regulated"
"ENSG00000202198",9013.48549940895,5.91219786626915,0.422983690448022,13.977366030371,2.14272456811492e-44,7.05860445377739e-43,"Up regulated"
"RCOR2",228.864796108216,2.94141735128754,0.210567223413858,13.9690180817285,2.40925393508345e-44,7.91877553689339e-43,"Up regulated"
"FAM178B",153.453647748048,3.05681177696026,0.21894103638144,13.961803723422,2.66600215022703e-44,8.74955185862468e-43,"Up regulated"
"BPIFA2",173.590197961061,5.08047571370642,0.36440689647373,13.9417660940801,3.5309343958962e-44,1.15278177349352e-42,"Up regulated"
"SYNGR3",183.07612455901,2.92715152063986,0.210077857008047,13.9336508965233,3.95605057091959e-44,1.2906137026125e-42,"Up regulated"
"KIF1A",1578.0207620695,5.67101358184056,0.407129406873793,13.9292654524426,4.20659466284097e-44,1.37133110854977e-42,"Up regulated"
"PAH",144.70867567517,5.60779848271984,0.40309448586115,13.911870986624,5.36572378437782e-44,1.74272830447605e-42,"Up regulated"
"CCN4",597.384211031329,2.2640086398411,0.162809869618097,13.9058439463884,5.83742324769881e-44,1.89452880684746e-42,"Up regulated"
"ZIC2",81.2653488338132,5.34945242951815,0.385022021768827,13.8938869131232,6.8987633573603e-44,2.230735721132e-42,"Up regulated"
"RTN4RL2",625.442509554032,2.92601191227002,0.210686795929566,13.8879700522296,7.49288954496097e-44,2.41928256323284e-42,"Up regulated"
"CDH3",5423.35264921898,2.86534698880192,0.206438894017684,13.8798795761639,8.38847633621555e-44,2.70248130071073e-42,"Up regulated"
"ENSG00000267751",108.559575686293,2.19852610723189,0.158463272831899,13.8740420284272,9.1000756385584e-44,2.92958341118345e-42,"Up regulated"
"SYNGR4",21.1499297959642,4.5832795417809,0.330472408582677,13.8688720230459,9.78027071448121e-44,3.14624999032787e-42,"Up regulated"
"SLCO1B3",140.831017965281,7.21950423142729,0.521007878991835,13.8568043258717,1.15712245252911e-43,3.71693822068263e-42,"Up regulated"
"PODNL1",699.052494830872,2.90689107132789,0.209847401178053,13.8524044377439,1.23024008100531e-43,3.94603103175672e-42,"Up regulated"
"SLC7A10",139.161982814109,4.83718110715417,0.349250351521055,13.8501825011408,1.26889293746167e-43,4.06703821788757e-42,"Up regulated"
"TUBB2B",589.286747642795,4.09274420904314,0.295620159813886,13.8446045480112,1.37133353517376e-43,4.38257423087323e-42,"Up regulated"
"BHLHA15",140.813449327422,2.99843639107647,0.216772827246678,13.8321598198485,1.63050321680562e-43,5.18440946740679e-42,"Up regulated"
"RNF186",44.2103883712721,5.38764549114762,0.389563206512422,13.8299649481292,1.68102406626266e-43,5.33731222891021e-42,"Up regulated"
"KREMEN2",64.7755297408829,3.09307225327317,0.223819088632066,13.8195194707358,1.94362941915887e-43,6.15328393097202e-42,"Up regulated"
"NPSR1.AS1",16.5938200980132,5.83021211033523,0.422107976933468,13.8121344038333,2.15354849258269e-43,6.80803705374899e-42,"Up regulated"
"ENSG00000278399",14.0301411127421,4.7247232446544,0.342454600958808,13.7966411647736,2.67006410996012e-43,8.41664820983766e-42,"Up regulated"
"RNFT2",296.147437757154,2.36529380172286,0.171502447466606,13.7916037739544,2.86322986710412e-43,9.01260138727844e-42,"Up regulated"
"LGI2",623.578038103587,2.7995556267377,0.203041107608316,13.7881223153012,3.00479404084619e-43,9.44465313168266e-42,"Up regulated"
"RNF183",155.428922666547,4.21398966944698,0.305710148120418,13.7842649168032,3.16978829311362e-43,9.9561303159293e-42,"Up regulated"
"EPHB2",1786.01091769593,2.36155965567403,0.171361344600721,13.7811690330544,3.30870477583852e-43,1.03850255263962e-41,"Up regulated"
"IGFL2",117.257177802969,3.79331263099478,0.275479558238373,13.7698515826442,3.87007383324724e-43,1.21296406949325e-41,"Up regulated"
"SP3P",58.9178951136067,6.96310879279497,0.505724372519077,13.7685845712969,3.93854124507486e-43,1.23354212200314e-41,"Up regulated"
"ENSG00000235721",22.4698028897335,3.78291886901622,0.27491922422374,13.7601103731383,4.42850275877787e-43,1.38403328028785e-41,"Up regulated"
"CEACAM1",2577.48975656983,2.06412372725707,0.150190328842501,13.7433864295059,5.58033389508852e-43,1.73905874277407e-41,"Up regulated"
"HOXA10",150.196702604812,4.3536237725462,0.316805372729004,13.7422662218241,5.66736397964697e-43,1.76492735317906e-41,"Up regulated"
"LHX2",31.236783395834,5.00734945160239,0.364418304650494,13.7406639230289,5.79420010673912e-43,1.80314685449366e-41,"Up regulated"
"ENSG00000273443",18.6310195018989,4.17715170300445,0.304142395041921,13.7341974387645,6.33542040374642e-43,1.97017655489716e-41,"Up regulated"
"MELTF",1166.09078934342,2.88598300526474,0.2101472896308,13.7331440740207,6.42822625183114e-43,1.99762138600636e-41,"Up regulated"
"KRT6A",2540.02712909633,5.55138795319136,0.404466131732171,13.7252232453108,7.17079212085092e-43,2.22680245909991e-41,"Up regulated"
"C12orf56",97.1253384838823,5.00633661834876,0.364959124638225,13.7175269239026,7.9739129537271e-43,2.474450682437e-41,"Up regulated"
"DRP2",53.8707264425249,3.23691536499836,0.236009913964838,13.7151669208295,8.23765922522779e-43,2.55268537530911e-41,"Up regulated"
"MIR4653",12.4592106144989,3.35996431753268,0.245316052152895,13.6964715029678,1.06579079311858e-42,3.29105096490149e-41,"Up regulated"
"HGD",1078.10800155311,3.94608761418478,0.288121052125827,13.6959364304329,1.07367159978956e-42,3.31305457996949e-41,"Up regulated"
"MROH3P",35.8896099786037,5.12455031185266,0.374340091060069,13.6895577958022,1.17220454923195e-42,3.61201990279134e-41,"Up regulated"
"ADAM8",3030.94280392695,2.0930452796358,0.152907750418271,13.6882877022936,1.19287246619414e-42,3.67312638204439e-41,"Up regulated"
"ENSG00000185332",159.007609493054,2.24880289807018,0.164350243231917,13.6829909944025,1.28304488532592e-42,3.93972893794374e-41,"Up regulated"
"ENSG00000230882",183.19849307392,3.33857490375538,0.244069312637846,13.6787983203329,1.35920350948229e-42,4.16483874249814e-41,"Up regulated"
"ENSG00000249746",48.1138157691934,3.94472652056824,0.288495880938212,13.6734240632472,1.46343539747438e-42,4.47796944252291e-41,"Up regulated"
"SRRM3",194.771187200091,2.38270569134512,0.174285083423994,13.6713116494804,1.50654850123072e-42,4.60347086946399e-41,"Up regulated"
"CASC9",158.849960918453,5.70515909372055,0.417458366426267,13.6664145518526,1.61141642792984e-42,4.9170612963236e-41,"Up regulated"
"CNGA3",284.572760211844,4.90422309464097,0.359156625132789,13.6548312113908,1.88926580388447e-42,5.75688154226713e-41,"Up regulated"
"DNMT3B",314.922936630772,2.18839051826572,0.160356642499222,13.6470213154802,2.10300386847555e-42,6.39042290476722e-41,"Up regulated"
"ENSG00000272328",11.7616277615622,5.76243980907294,0.422278807553596,13.6460549428391,2.13107053262727e-42,6.4712279516368e-41,"Up regulated"
"HIST1H2BH",43.432080505909,4.67537669239473,0.343198862765537,13.6229376015992,2.92558800871911e-42,8.85323284376455e-41,"Up regulated"
"HOXC.AS2",27.0358658615816,5.36670857330882,0.39406911030481,13.618698936229,3.1004197400478e-42,9.37583168666833e-41,"Up regulated"
"MYOSLID",76.1637421254557,3.49787692024747,0.256846016835239,13.6185756872815,3.10565592174955e-42,9.38519808474162e-41,"Up regulated"
"ENSG00000235939",13.1611210477792,5.48852964212734,0.403046274000012,13.6176166266387,3.14670289834436e-42,9.49616069301598e-41,"Up regulated"
"FAM133A",205.702860878068,5.7467685361524,0.422170157017619,13.6124461680331,3.37747007937665e-42,1.01785720888027e-40,"Up regulated"
"SRPX2",1305.77923173678,2.42478377574281,0.178183799985375,13.6083290172386,3.5732025608804e-42,1.07536731940241e-40,"Up regulated"
"EPHX4",170.455590520712,2.68452487642136,0.197405295725121,13.5990519735573,4.05657520694401e-42,1.21583649935448e-40,"Up regulated"
"CLDN10",912.866720890922,4.18676696112453,0.307974669805201,13.594517249658,4.31599002802942e-42,1.29270529993108e-40,"Up regulated"
"HES6",1046.61129142616,2.97983112008325,0.219213927631765,13.5932563787131,4.39100727732049e-42,1.31338110648634e-40,"Up regulated"
"ENSG00000197670",85.219461561829,2.54591408200815,0.18743631635302,13.5828217900588,5.0637335670297e-42,1.51047970895783e-40,"Up regulated"
"JSRP1",252.947940504141,3.13947557704847,0.231227944973388,13.5774055225453,5.45238007501897e-42,1.62420220849801e-40,"Up regulated"
"ZPLD1",29.7854845714486,4.28737822042742,0.31596252040741,13.5692619963253,6.0932441789645e-42,1.80896793862506e-40,"Up regulated"
"PANX2",725.507233496187,2.56997015632788,0.189425279563494,13.5671973785656,6.2672922884269e-42,1.85812512381003e-40,"Up regulated"
"ENSG00000254988",48.0139870500685,4.2260493774694,0.311531867356194,13.565383899033,6.42424337099091e-42,1.90080495533183e-40,"Up regulated"
"EFNA2",18.5546552050095,5.7052322588114,0.42060130212096,13.5644664675114,6.50512720842099e-42,1.92343987047375e-40,"Up regulated"
"ACY3",175.573878441303,2.88257760672225,0.212536459746929,13.5627440588527,6.65972625930488e-42,1.96650153790066e-40,"Up regulated"
"FUT3",1338.36024820864,2.24747822607682,0.165882171869561,13.5486423932531,8.07090390964382e-42,2.37361389176448e-40,"Up regulated"
"ENSG00000273272",44.0850146108937,2.97515995887736,0.219727527824673,13.5402240599154,9.05124189788054e-42,2.65836307387617e-40,"Up regulated"
"PLAU",8176.03065077075,2.70859099679797,0.200045153558479,13.539898111084,9.09149316125785e-42,2.66839885232664e-40,"Up regulated"
"DGCR9",80.3629307347096,3.10691883016431,0.229622571036512,13.5305463053555,1.03253445254773e-41,3.02851465530361e-40,"Up regulated"
"SOHLH2",64.5269038451221,5.02398244542072,0.371446745795472,13.5254447704519,1.10672261781587e-41,3.24394667649582e-40,"Up regulated"
"ENSG00000267077",20.7412323269125,2.61905584615259,0.193740546969966,13.5183671519138,1.21850389111363e-41,3.5620740998118e-40,"Up regulated"
"MCIDAS",104.765766747769,3.01287086315521,0.223017475974728,13.5095729605362,1.37315640580129e-41,4.00616555386667e-40,"Up regulated"
